"periode_data","tahun","periode","waktu_sampling","nama_lokasi","kecamatan","lintang_selatan","bujur_timur","parameter","satuan","baku_mutu","nilai"
"2022","2022","1","Maret - April 2022","Gunung Sahari Selatan","Kemayoran","-6,160555556","106,8458333","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Warna","TCU","50","26"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Besi Fe","mg L","1","0,23"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Fluorida F-","mg L","1,5","0,38"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Kesadahan CaCO3","mg L","500","72,99"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Mangan Mn","mg L","0,5","0,03"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Nitrat sebagai N","mg L","10","0,13"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,05"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Seng Zn","mg L","15","0,006"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Sulfat SO42-","mg L","400","81,37"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Organik KMNO4","mg L","10","4,64"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Total Coliform","CFU 100 ml","50","200"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","E. Coli","CFU 100 ml","50","200"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","pH","-","6,5-8,5","6,66"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","TDS ppm","mg L","1000","394"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Turbidity NTU","NTU","25","22,08"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Nilai IP","-","-","2,880725956"
"2022","2022","1","Maret - April 2022","Harapan Mulia","Kemayoran","-6,168055556","106,8575","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Warna","TCU","50","43"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Besi Fe","mg L","1","0,33"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Fluorida F-","mg L","1,5","0,33"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Kesadahan CaCO3","mg L","500","207,98"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Mangan Mn","mg L","0,5","2,42"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Nitrat sebagai N","mg L","10","0,04"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Seng Zn","mg L","15","0,006"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Sulfat SO42-","mg L","400","51,81"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Organik KMNO4","mg L","10","4,28"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Total Coliform","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","E. Coli","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","pH","-","6,5-8,5","6,87"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","TDS ppm","mg L","1000","826"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Turbidity NTU","NTU","25","3,05"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Nilai IP","-","-","3,149565753"
"2022","2022","1","Maret - April 2022","Kemayoran","Kemayoran","-6,167777778","106,8436111","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Warna","TCU","50","32"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Fluorida F-","mg L","1,5","0,25"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Kesadahan CaCO3","mg L","500","245,11"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Mangan Mn","mg L","0,5","0,03"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Nitrat sebagai N","mg L","10","1,72"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Nitrit NO2-N","mg L","1","0,09"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Seng Zn","mg L","15","0,024"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Sulfat SO42-","mg L","400","44,52"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Organik KMNO4","mg L","10","4,3"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Total Coliform","CFU 100 ml","50","10000"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","E. Coli","CFU 100 ml","50","10000"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","pH","-","6,5-8,5","7,33"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","TDS ppm","mg L","1000","518"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Turbidity NTU","NTU","25","0,08"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Nilai IP","-","-","8,905036937"
"2022","2022","1","Maret - April 2022","Serdang","Kemayoran","-6,159277778","106,8564444","Kategori","-","-","cemar sedang"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Warna","TCU","50","17"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Besi Fe","mg L","1","0,08"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Fluorida F-","mg L","1,5","0,13"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Kesadahan CaCO3","mg L","500","100,16"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Mangan Mn","mg L","0,5","0,2"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Nitrat sebagai N","mg L","10","0,4"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Seng Zn","mg L","15","0,059"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Sulfat SO42-","mg L","400","59,01"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Organik KMNO4","mg L","10","2,03"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Total Coliform","CFU 100 ml","50","100"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","E. Coli","CFU 100 ml","50","100"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","pH","-","6,5-8,5","6,69"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","TDS ppm","mg L","1000","624"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Turbidity NTU","NTU","25","0"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Nilai IP","-","-","1,805423596"
"2022","2022","1","Maret - April 2022","Sumur Batu","Kemayoran","-6,162494444","106,8737306","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Warna","TCU","50","10"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Fluorida F-","mg L","1,5","0,13"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Kesadahan CaCO3","mg L","500","31,69"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Mangan Mn","mg L","0,5","0,03"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Nitrat sebagai N","mg L","10","2,76"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Nitrit NO2-N","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Bungur","Senen","-6,168777778","106,8464722","Turbidity NTU","NTU","25","0,1"
"2022","2022","1","Maret - April 2022","Bungur","Senen","-6,168777778","106,8464722","Nilai IP","-","-","4,288646454"
"2022","2022","1","Maret - April 2022","Bungur","Senen","-6,168777778","106,8464722","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Warna","TCU","50","9"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Besi Fe","mg L","1","0,05"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Fluorida F-","mg L","1,5","0,27"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Kesadahan CaCO3","mg L","500","156,78"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Mangan Mn","mg L","0,5","0,17"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Nitrat sebagai N","mg L","10","0,54"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,04"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Seng Zn","mg L","15","0,019"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Sulfat SO42-","mg L","400","44,78"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Organik KMNO4","mg L","10","2,81"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Total Coliform","CFU 100 ml","50","600"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","E. Coli","CFU 100 ml","50","600"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","pH","-","6,5-8,5","6,64"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","TDS ppm","mg L","1000","216"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Turbidity NTU","NTU","25","1,57"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Nilai IP","-","-","4,565014254"
"2022","2022","1","Maret - April 2022","Kenari","Senen","-6,190638889","106,8464694","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Warna","TCU","50","78"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Besi Fe","mg L","1","0,34"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Fluorida F-","mg L","1,5","0,24"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Kesadahan CaCO3","mg L","500","230,93"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Mangan Mn","mg L","0,5","0,6"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Nitrat sebagai N","mg L","10","0,63"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,05"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Seng Zn","mg L","15","0,006"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Sulfat SO42-","mg L","400","39,37"
"2022","2022","1","Maret - April 2022","Kwitang","Senen","-6,186686111","106,8409639","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Seng Zn","mg L","15","0,088"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Sulfat SO42-","mg L","400","49,56"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Organik KMNO4","mg L","10","2,03"
"2022","2022","1","Maret - April 2022","Utan Panjang","Kemayoran","-6,168044444","106,8510917","Total Coliform","CFU 100 ml","50","0"
